2.33,3.55,0.00
2.37,3.57,0.00
2.47,3.57,0.00
2.45,3.56,0.00
2.43,3.57,0.00
2.43,3.57,0.00
2.43,3.57,0.00
2.43,3.57,0.00
2.44,3.57,0.00
2.44,3.57,0.00
2.44,3.58,0.00
2.32,3.57,0.00
2.32,3.56,0.00
2.33,3.57,0.00
2.33,3.56,0.00
2.33,3.55,0.00
2.33,3.55,0.00
2.32,3.56,0.00
2.32,3.56,0.00
2.32,3.56,0.00
2.32,3.56,0.00
2.32,3.56,0.00
2.31,3.56,0.00
2.31,3.57,0.00
2.31,3.56,0.00
2.31,3.56,0.00
2.32,3.57,0.00
2.31,3.58,0.00
2.31,3.58,0.00
2.31,3.57,0.00
2.31,3.57,0.00
2.32,3.57,0.00
2.32,3.58,0.00
2.31,3.57,0.00
2.31,3.57,0.00
2.31,3.57,0.00
2.31,3.57,0.00
2.30,3.58,0.00
2.31,3.58,0.00
2.31,3.58,0.00
2.32,3.58,0.00
2.32,3.58,0.00
2.32,3.58,0.00
2.33,3.58,0.00
2.32,3.58,0.00
2.32,3.58,0.00
2.31,3.59,0.00
2.31,3.59,0.00
2.29,3.60,0.00
2.29,3.59,0.00
2.28,3.60,0.00
2.29,3.59,0.00
2.28,3.60,0.00
2.28,3.61,0.00
2.29,3.60,0.00
2.29,3.61,0.00
2.29,3.61,0.00
2.29,3.60,0.00
2.28,3.60,0.00
2.28,3.61,0.00
2.28,3.60,0.00
2.28,3.60,0.00
2.28,3.60,0.00
2.27,3.61,0.00
2.28,3.61,0.00
2.29,3.60,0.00
2.29,3.60,0.00
2.28,3.60,0.00
2.28,3.60,0.00
2.28,3.59,0.00
2.28,3.59,0.00
2.29,3.60,0.00
2.29,3.59,0.00
2.30,3.59,0.00
2.30,3.60,0.00
2.31,3.59,0.00
2.30,3.60,0.00
2.30,3.60,0.00
2.30,3.60,0.00
2.30,3.60,0.00
2.31,3.59,0.00
2.31,3.58,0.00
2.32,3.59,0.00
2.33,3.59,0.00
2.33,3.59,0.00
2.33,3.58,0.00
2.34,3.57,0.00
2.35,3.57,0.00
2.35,3.56,0.00
2.34,3.56,0.00
2.34,3.56,0.00
2.33,3.56,0.00
2.34,3.56,0.00
2.35,3.56,0.00
2.35,3.56,0.00
2.35,3.55,0.00
2.35,3.55,0.00
2.34,3.54,0.00
2.35,3.53,0.00
2.35,3.53,0.00
2.36,3.53,0.00
2.36,3.52,0.00
2.37,3.52,0.00
2.36,3.51,0.00
2.36,3.52,0.00
2.36,3.51,0.00
2.36,3.51,0.00
2.37,3.51,0.00
2.37,3.51,0.00
2.37,3.51,0.00
2.37,3.52,0.00
2.38,3.53,0.00
2.38,3.53,0.00
2.38,3.52,0.00
2.38,3.51,0.00
2.36,3.52,0.00
2.36,3.52,0.00
2.37,3.52,0.00
2.37,3.52,0.00
2.37,3.52,0.00
2.37,3.53,0.00
2.36,3.53,0.00
2.36,3.54,0.00
2.36,3.53,0.00
2.35,3.54,0.00
2.35,3.54,0.00
2.34,3.53,0.00
2.34,3.54,0.00
2.34,3.54,0.00
2.33,3.53,0.00
2.32,3.54,0.00
2.31,3.55,0.00
2.31,3.55,0.00
2.31,3.55,0.00
2.30,3.54,0.00
2.30,3.55,0.00
2.30,3.55,0.00
2.31,3.56,0.00
2.30,3.56,0.00
2.30,3.57,0.00
2.30,3.57,0.00
2.31,3.57,0.00
2.31,3.56,0.00
2.29,3.57,0.00
2.30,3.57,0.00
2.30,3.58,0.00
2.30,3.58,0.00
2.31,3.59,0.00
2.31,3.60,0.00
2.32,3.60,0.00
2.31,3.60,0.00
2.39,3.40,0.00
2.38,3.62,0.00
2.24,3.62,0.00
2.36,3.56,0.00
2.13,3.25,0.00
-5.88,4.00,0.00
-15.89,-14.93,0.00
-13.54,-12.79,0.00
-11.71,-11.12,0.00
-10.24,-9.79,0.00
-9.05,-8.70,0.00
-8.05,-7.79,0.00
-7.20,-7.02,0.00
-6.48,-6.36,0.00
-5.85,-5.79,0.00
-5.30,-5.29,0.00
-4.82,-4.85,0.00
-4.39,-4.46,0.00
-4.00,-4.10,0.00
-3.66,-3.79,0.00
-3.34,-3.50,0.00
-3.06,-3.24,0.00
-2.80,-3.01,0.00
-2.56,-2.79,0.00
-2.34,-2.59,0.00
-2.14,-2.40,0.00
-1.95,-2.23,0.00
-1.78,-2.08,0.00
-1.61,-1.93,0.00
-1.46,-1.79,0.00
-1.32,-1.66,0.00
-1.19,-1.54,0.00
-1.06,-1.43,0.00
-0.94,-1.32,0.00
-0.83,-1.22,0.00
-0.73,-1.12,0.00
-0.63,-1.03,0.00
-0.54,-0.95,0.00
-0.45,-0.87,0.00
-0.44,-0.83,0.00
-0.42,-0.80,0.00
-0.41,-0.77,0.00
-0.40,-0.74,0.00
-0.39,-0.71,0.00
-0.38,-0.68,0.00
-0.37,-0.65,0.00
-0.36,-0.63,0.00
-0.35,-0.60,0.00
-0.34,-0.58,0.00
-0.34,-0.56,0.00
-0.38,-0.62,0.00
-0.43,-0.68,0.00
-0.47,-0.74,0.00
-0.52,-0.80,0.00
-0.54,-0.83,0.00
0.38,-0.98,0.00
1.90,1.61,0.00
1.84,1.57,0.00
1.78,1.54,0.00
1.72,1.50,0.00
1.67,1.47,0.00
1.61,1.44,0.00
1.55,1.40,0.00
1.50,1.37,0.00
1.44,1.34,0.00
1.38,1.30,0.00
1.32,1.27,0.00
1.27,1.24,0.00
1.21,1.20,0.00
1.15,1.17,0.00
1.09,1.12,0.00
1.03,1.08,0.00
0.97,1.04,0.00
0.92,0.99,0.00
0.86,0.95,0.00
0.80,0.90,0.00
0.74,0.86,0.00
0.68,0.81,0.00
0.62,0.77,0.00
0.56,0.73,0.00
0.51,0.68,0.00
0.45,0.64,0.00
0.39,0.59,0.00
0.33,0.55,0.00
0.27,0.51,0.00
0.21,0.46,0.00
0.15,0.42,0.00
0.10,0.37,0.00
0.04,0.33,0.00
0.04,0.32,0.00
0.03,0.31,0.00
0.03,0.30,0.00
0.03,0.29,0.00
0.03,0.28,0.00
0.03,0.26,0.00
0.03,0.25,0.00
0.03,0.24,0.00
0.03,0.23,0.00
0.03,0.22,0.00
0.02,0.21,0.00
0.02,0.20,0.00
0.02,0.19,0.00
0.02,0.18,0.00
0.02,0.17,0.00
0.02,0.16,0.00
0.02,0.15,0.00
0.02,0.14,0.00
0.01,0.13,0.00
0.01,0.12,0.00
0.01,0.11,0.00
0.01,0.10,0.00
0.01,0.08,0.00
0.01,0.07,0.00
0.01,0.06,0.00
0.01,0.05,0.00
0.00,0.04,0.00
0.00,0.03,0.00
0.00,0.02,0.00
0.00,0.01,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.07,0.06,0.00
0.14,0.12,0.00
0.21,0.18,0.00
0.28,0.23,0.00
0.34,0.30,0.00
0.41,0.36,0.00
0.48,0.42,0.00
0.55,0.48,0.00
0.62,0.53,0.00
0.69,0.60,0.00
0.76,0.67,0.00
0.83,0.73,0.00
0.90,0.79,0.00
0.96,0.85,0.00
1.03,0.91,0.00
1.10,0.97,0.00
1.16,1.03,0.00
1.22,1.10,0.00
1.29,1.16,0.00
1.86,4.45,0.00
1.92,4.50,0.00
2.06,4.52,0.00
2.12,4.59,0.00
2.19,4.63,0.00
2.81,6.78,0.00
2.87,6.87,0.00
2.94,6.92,0.00
3.02,6.99,0.00
3.10,7.04,0.00
3.15,7.09,0.00
3.21,7.12,0.00
3.28,7.20,0.00
3.35,7.26,0.00
3.43,7.33,0.00
3.52,7.35,0.00
3.61,7.38,0.00
3.67,7.47,0.00
3.74,7.55,0.00
3.82,7.62,0.00
3.88,7.75,0.00
3.98,7.84,0.00
4.05,7.90,0.00
4.98,8.14,0.00
5.08,8.18,0.00
5.18,8.25,0.00
6.48,10.22,0.00
6.56,10.31,0.00
6.65,10.40,0.00
6.76,10.48,0.00
6.86,10.56,0.00
6.88,10.58,0.00
6.90,10.60,0.00
6.92,10.62,0.00
6.95,10.64,0.00
6.98,10.66,0.00
7.00,10.68,0.00
7.04,10.69,0.00
7.07,10.67,0.00
7.10,10.68,0.00
7.17,10.68,0.00
7.20,10.70,0.00
7.24,10.72,0.00
7.27,10.75,0.00
7.29,10.78,0.00
7.33,10.82,0.00
7.36,10.88,0.00
7.41,10.91,0.00
7.45,10.93,0.00
7.48,10.96,0.00
7.02,7.76,0.00
7.06,7.80,0.00
7.03,7.86,0.00
7.07,7.87,0.00
7.11,7.93,0.00
6.60,5.86,0.00
6.65,5.85,0.00
6.69,5.91,0.00
6.74,5.91,0.00
6.77,5.92,0.00
6.82,5.96,0.00
6.88,6.01,0.00
5.06,4.06,0.00
5.17,3.81,0.00
5.19,3.86,0.00
5.20,3.86,0.00
5.21,3.83,0.00
5.23,3.85,0.00
5.27,3.85,0.00
5.24,3.88,0.00
5.25,3.84,0.00
5.23,3.88,0.00
5.23,3.86,0.00
5.22,3.86,0.00
5.18,3.85,0.00
4.41,10.41,0.00
4.37,10.04,0.00
4.38,9.67,0.00
4.45,9.33,0.00
4.49,9.03,0.00
4.51,8.72,0.00
4.52,8.52,0.00
4.53,8.29,0.00
4.55,8.03,0.00
4.58,7.83,0.00
4.61,7.64,0.00
4.70,7.40,0.00
4.83,7.25,0.00
4.82,7.09,0.00
4.82,7.02,0.00
4.81,6.91,0.00
4.81,6.83,0.00
4.79,6.73,0.00
4.78,6.64,0.00
4.77,6.56,0.00
4.74,6.48,0.00
4.72,6.37,0.00
4.72,6.30,0.00
4.68,6.23,0.00
4.65,6.22,0.00
4.69,6.16,0.00
4.67,6.12,0.00
4.65,6.15,0.00
4.57,6.07,0.00
4.54,6.01,0.00
4.44,6.07,0.00
4.39,6.05,0.00
4.36,5.99,0.00
4.35,5.99,0.00
4.31,5.97,0.00
4.27,5.95,0.00
4.24,5.93,0.00
4.18,5.94,0.00
4.70,7.67,0.00
4.66,7.70,0.00
4.63,7.72,0.00
4.59,7.70,0.00
5.95,9.34,0.00
5.88,9.35,0.00
5.81,9.27,0.00
5.73,9.28,0.00
5.69,9.28,0.00
5.62,9.27,0.00
5.56,9.26,0.00
5.51,9.27,0.00
5.68,7.41,0.00
5.66,7.39,0.00
5.61,7.40,0.00
5.54,7.40,0.00
5.49,7.40,0.00
5.46,7.39,0.00
5.40,7.38,0.00
5.37,7.35,0.00
5.34,7.37,0.00
5.29,7.37,0.00
5.25,7.36,0.00
5.14,7.37,0.00
5.03,7.34,0.00
4.99,7.35,0.00
4.92,7.31,0.00
4.88,7.28,0.00
4.84,7.25,0.00
4.81,7.24,0.00
4.76,7.22,0.00
4.72,7.21,0.00
4.69,7.19,0.00
4.67,7.21,0.00
4.64,7.15,0.00
4.65,7.17,0.00
4.66,7.08,0.00
4.58,7.04,0.00
4.56,7.01,0.00
4.51,6.91,0.00
4.54,6.89,0.00
4.54,6.84,0.00
4.59,6.70,0.00
4.60,6.63,0.00
4.59,6.60,0.00
4.57,6.52,0.00
4.57,6.45,0.00
4.57,6.38,0.00
4.57,6.32,0.00
4.58,6.26,0.00
3.99,4.50,0.00
3.98,4.43,0.00
3.95,4.38,0.00
3.92,4.36,0.00
2.55,2.64,0.00
2.54,2.59,0.00
2.56,2.62,0.00
2.58,2.58,0.00
2.58,2.52,0.00
2.60,2.48,0.00
2.61,2.44,0.00
2.62,2.37,0.00
2.62,2.34,0.00
2.61,2.28,0.00
2.63,2.22,0.00
2.64,2.18,0.00
2.64,2.12,0.00
2.63,2.11,0.00
2.64,2.04,0.00
2.63,2.02,0.00
2.61,1.98,0.00
2.61,1.93,0.00
2.59,1.91,0.00
2.62,1.89,0.00
2.62,1.87,0.00
2.63,1.82,0.00
2.65,1.79,0.00
2.65,1.76,0.00
2.66,1.74,0.00
2.66,1.70,0.00
2.67,1.67,0.00
2.67,1.62,0.00
2.67,1.58,0.00
2.67,1.55,0.00
2.66,1.55,0.00
2.64,1.48,0.00
2.60,1.49,0.00
2.61,1.47,0.00
2.62,1.43,0.00
2.64,1.42,0.00
2.62,1.41,0.00
2.62,1.42,0.00
2.61,1.41,0.00
2.62,1.39,0.00
2.61,1.38,0.00
2.61,1.37,0.00
2.61,1.37,0.00
2.61,1.36,0.00
2.61,1.35,0.00
2.61,1.33,0.00
2.63,1.32,0.00
2.63,1.31,0.00
2.63,1.30,0.00
2.64,1.28,0.00
2.59,1.31,0.00
2.60,1.29,0.00
2.61,1.28,0.00
2.60,1.28,0.00
2.60,1.28,0.00
2.60,1.28,0.00
2.59,1.28,0.00
2.59,1.28,0.00
2.58,1.28,0.00
2.58,1.28,0.00
2.58,1.28,0.00
2.58,1.27,0.00
2.57,1.27,0.00
2.56,1.26,0.00
2.56,1.26,0.00
2.57,1.27,0.00
2.57,1.28,0.00
2.56,1.27,0.00
2.55,1.16,0.00
2.54,1.14,0.00
2.53,1.18,0.00
2.51,1.19,0.00
2.50,1.19,0.00
2.49,1.19,0.00
2.49,1.18,0.00
2.50,1.18,0.00
2.49,1.18,0.00
2.49,1.18,0.00
2.49,1.18,0.00
2.49,1.16,0.00
2.49,1.15,0.00
2.48,1.16,0.00
2.47,1.14,0.00
2.47,1.13,0.00
2.48,1.14,0.00
2.49,1.13,0.00
2.50,1.13,0.00
2.50,1.13,0.00
2.51,1.13,0.00
2.50,1.14,0.00
2.50,1.15,0.00
2.50,1.15,0.00
2.51,1.15,0.00
2.51,1.14,0.00
2.50,1.14,0.00
2.50,1.14,0.00
2.50,1.14,0.00
2.50,1.11,0.00
2.51,1.10,0.00
2.51,1.10,0.00
2.51,1.10,0.00
2.51,1.17,0.00
2.52,1.16,0.00
2.53,1.15,0.00
2.54,1.14,0.00
2.54,1.16,0.00
2.54,1.15,0.00
2.55,1.17,0.00
2.55,1.17,0.00
2.57,1.17,0.00
2.57,1.18,0.00
2.57,1.18,0.00
2.58,1.18,0.00
2.58,1.19,0.00
2.60,1.20,0.00
2.59,1.18,0.00
2.59,1.17,0.00
2.61,1.17,0.00
2.63,1.23,0.00
2.66,1.25,0.00
2.68,1.16,0.00
2.81,1.34,0.00
2.84,1.46,0.00
2.73,1.35,0.00
2.99,1.60,0.00
2.95,1.53,0.00
2.99,1.62,0.00
2.97,1.59,0.00
2.96,1.59,0.00
3.00,1.59,0.00
2.93,1.58,0.00
2.91,1.62,0.00
2.95,1.59,0.00
2.96,1.67,0.00
2.99,1.70,0.00
3.02,1.70,0.00
3.14,1.66,0.00
3.15,1.67,0.00
3.16,1.76,0.00
3.19,1.78,0.00
3.21,1.79,0.00
3.22,1.82,0.00
3.26,1.86,0.00
3.28,1.90,0.00
3.29,1.93,0.00
3.31,1.96,0.00
3.32,1.99,0.00
3.34,2.03,0.00
3.39,2.08,0.00
3.42,2.12,0.00
3.45,2.17,0.00
3.48,2.21,0.00
3.50,2.23,0.00
3.53,2.29,0.00
3.57,2.33,0.00
3.60,2.37,0.00
3.64,2.42,0.00
3.69,2.46,0.00
3.72,2.49,0.00
3.75,2.53,0.00
3.78,2.56,0.00
3.81,2.60,0.00
3.84,2.63,0.00
3.86,2.67,0.00
3.89,2.70,0.00
3.92,2.73,0.00
3.95,2.76,0.00
3.96,2.79,0.00
3.99,2.81,0.00
4.01,2.83,0.00
4.04,2.84,0.00
4.08,2.89,0.00
4.12,2.95,0.00
4.14,3.00,0.00
4.15,3.05,0.00
4.17,3.11,0.00
4.18,3.14,0.00
4.18,3.19,0.00
4.19,3.24,0.00
4.19,3.28,0.00
4.21,3.33,0.00
4.21,3.37,0.00
4.21,3.42,0.00
4.21,3.44,0.00
4.21,3.48,0.00
4.21,3.52,0.00
4.17,3.57,0.00
4.17,3.61,0.00
4.17,3.63,0.00
4.16,3.66,0.00
4.16,3.70,0.00
4.15,3.73,0.00
4.14,3.76,0.00
4.12,3.78,0.00
4.11,3.81,0.00
4.10,3.84,0.00
4.10,3.85,0.00
4.09,3.86,0.00
4.07,3.87,0.00
4.05,3.88,0.00
4.03,3.89,0.00
4.02,3.90,0.00
4.00,3.91,0.00
3.98,3.91,0.00
3.95,3.92,0.00
3.93,3.92,0.00
3.89,3.91,0.00
3.85,3.90,0.00
3.81,3.91,0.00
3.79,3.90,0.00
3.75,3.90,0.00
3.72,3.89,0.00
3.69,3.89,0.00
3.65,3.89,0.00
3.62,3.88,0.00
3.58,3.87,0.00
3.54,3.86,0.00
3.50,3.86,0.00
3.47,3.86,0.00
3.43,3.86,0.00
3.39,3.86,0.00
3.35,3.86,0.00
3.32,3.85,0.00
3.31,3.84,0.00
3.29,3.83,0.00
3.27,3.83,0.00
3.26,3.84,0.00
3.26,3.84,0.00
3.26,3.83,0.00
3.27,3.83,0.00
3.27,3.84,0.00
3.28,3.83,0.00
3.27,3.83,0.00
3.27,3.83,0.00
3.28,3.83,0.00
3.28,3.83,0.00
3.28,3.83,0.00
3.28,3.83,0.00
3.27,3.83,0.00
3.27,3.83,0.00
3.27,3.81,0.00
3.27,3.82,0.00
3.27,3.81,0.00
3.27,3.81,0.00
3.27,3.81,0.00
3.28,3.81,0.00
3.26,3.81,0.00
3.26,3.82,0.00
3.26,3.83,0.00
3.26,3.83,0.00
3.25,3.83,0.00
3.25,3.82,0.00
3.25,3.83,0.00
3.24,3.83,0.00
3.24,3.82,0.00
3.25,3.83,0.00
3.24,3.83,0.00
3.24,3.84,0.00
3.24,3.84,0.00
3.25,3.83,0.00
3.24,3.84,0.00
3.24,3.85,0.00
3.24,3.85,0.00
3.24,3.84,0.00
3.24,3.85,0.00
3.25,3.86,0.00
3.25,3.86,0.00
3.25,3.86,0.00
3.25,3.86,0.00
3.25,3.86,0.00
3.26,3.87,0.00
3.26,3.86,0.00
3.26,3.87,0.00
3.26,3.87,0.00
3.26,3.88,0.00
3.26,3.87,0.00
3.26,3.87,0.00
3.26,3.86,0.00
3.26,3.86,0.00
3.26,3.87,0.00
3.25,3.86,0.00
3.26,3.86,0.00
3.26,3.86,0.00
3.27,3.86,0.00
3.26,3.87,0.00
3.26,3.87,0.00
3.26,3.86,0.00
3.25,3.86,0.00
3.25,3.86,0.00
3.25,3.87,0.00
3.26,3.87,0.00
3.26,3.87,0.00
3.26,3.88,0.00
3.27,3.87,0.00
3.27,3.87,0.00
3.27,3.87,0.00
3.28,3.88,0.00
3.27,3.88,0.00
3.26,3.87,0.00
3.26,3.87,0.00
3.26,3.87,0.00
3.27,3.87,0.00
3.26,3.87,0.00
3.27,3.87,0.00
3.26,3.87,0.00
3.26,3.86,0.00
3.26,3.86,0.00
3.26,3.87,0.00
3.26,3.86,0.00
3.26,3.87,0.00
3.25,3.86,0.00
3.25,3.86,0.00
3.25,3.85,0.00
3.25,3.86,0.00
3.25,3.87,0.00
3.24,3.86,0.00
3.24,3.86,0.00
3.23,3.85,0.00
3.23,3.85,0.00
3.24,3.85,0.00
3.24,3.84,0.00
3.24,3.84,0.00
3.24,3.83,0.00
3.24,3.83,0.00
3.25,3.82,0.00
3.25,3.82,0.00
3.25,3.82,0.00
3.26,3.83,0.00
3.26,3.84,0.00
3.26,3.83,0.00
3.26,3.83,0.00
3.24,3.83,0.00
3.24,3.83,0.00
3.23,3.83,0.00
3.23,3.81,0.00
3.21,3.81,0.00
3.20,3.80,0.00
3.18,3.80,0.00
3.18,3.80,0.00
3.17,3.80,0.00
3.15,3.79,0.00
3.15,3.77,0.00
3.13,3.76,0.00
3.11,3.75,0.00
3.10,3.74,0.00
3.09,3.73,0.00
3.07,3.71,0.00
3.06,3.70,0.00
3.05,3.69,0.00
3.02,3.67,0.00
3.00,3.65,0.00
2.97,3.62,0.00
2.95,3.61,0.00
2.91,3.59,0.00
2.89,3.57,0.00
2.87,3.56,0.00
2.85,3.53,0.00
2.82,3.51,0.00
2.79,3.50,0.00
2.76,3.48,0.00
2.73,3.46,0.00
2.71,3.44,0.00
2.69,3.42,0.00
2.66,3.40,0.00
2.63,3.36,0.00
2.61,3.34,0.00
